page_id,page_length,page_namespace,page_title
4371,163,10,'Lang-en'
4372,228,10,'Lang-fr'
4374,1939,0,'Француз_мацI'
4375,115,14,'Канадаялъул_миллатал'
4376,75,14,'Аляскаялъул_миллатал'
4377,142,14,'Россиялъул_миллатал'
4379,31,0,'ГӀалиабад_жамагӀат'
4380,28,0,'Мосавал_жамагIат'
4381,39,0,'ЧIар_жамагIат'
4382,61,0,'ЧIар_жамагӀат'
4383,72,0,'Эхеди_Тала_жамагIат'
4384,4310,0,'ЧІарада_мухъ'
4385,63,0,'Кукам_жамагIат'
4386,48,0,'ТIинчиб_жамагIат'
4387,48,0,'ТIинчиб'
4388,37,0,'Бехе_Чардахъ_жамагIат'
4389,65,0,'МакIав_жамагIат'
4390,39,0,'Эхеди_Чардахъ_жамагIат'
4391,34,0,'Халаябтала_жамагIат'
4392,31,0,'Бехе_Тала_жамагIат'
4393,74,0,'БитIди_Тала_жамагIат'
4394,2541,0,'Хайдакъ_мухъ'
4395,28,0,'Мухъахъ_жамагIат'
4396,44,0,'ЦӀияб_Сувалгъвел_жамагӀат'
4397,34,0,'КIацIбарахъ_жамагIат'
4398,2399,0,'Нугъай_мухъ'
4399,69,0,'Маъарухъ_жамагIат'
4400,35,0,'Мугъал-росу_жамагIат'
4401,65,0,'Лагьиж_жамагIат'
4402,30,0,'Къандахъ_жамагIат'
4403,32,0,'Инхигьани_жамагIат'
4404,32,0,'Верхвиани_жамагIат'
4405,71,0,'Щобдакули_жамагIат'
4406,61,0,'ЧIарада_район'
4407,59,0,'ЧIарада_мухъ'
4408,31,0,'ГIалиабад_жамагIат'
4409,65,0,'Рохьоб_жамагIат'
4410,67,0,'МацIихъ_жамагIат'
4411,44,0,'ЦIияб_Сувалгъвел_жамагIат'
4412,260,2,'Waihorace'
4413,60,2,'HiW-Bot'
4414,3628,0,'Дагъистаналъул_цӀаял'
4415,75,0,'Дагъистаналъул_цIаял'
4416,6703,0,'Антилопа'
4418,134,10,'Support'
4419,28,0,'Азербайжанал'
4421,462,0,'Абазаял'
4422,50,0,'Абазинал'
4423,423,0,'Абхазал'
4424,404,0,'Адыгеял'
4425,458,0,'Американал'
4426,445,0,'ГӀандал'
4427,28,0,'ГӀандисел'
4428,274,0,'Рочисел'
4429,301,0,'ГІахьвалал'
4430,299,0,'Багвалал'
4431,356,0,'Балкарал'
4432,290,0,'БежтӀал'
4433,430,0,'Белорусал'
4434,406,0,'Болгарал'
4435,312,0,'Ингилисал'
4436,32,0,'Англичанал'
4437,269,0,'Балъхъал'
4438,242,0,'Гъодоберисел'
4439,296,0,'Венграл'
4440,322,0,'Грекал'
4441,30,0,'Гуржиял'
4442,646,0,'Гьириял'
4443,28,0,'Осетиял'
4444,810,0,'Гьунзисел'
4445,299,0,'КІКІаралал'
4446,308,0,'ТӀиндисел'
4447,315,0,'ЧӀамалал'
4448,3734,0,'ЦӀунтӀал'
4449,327,0,'Кубачиял'
4450,2623,0,'Дагъистаниял'
4451,399,0,'Ингушал'
4452,28,0,'Гъалгъаял'
4453,28,0,'Азарбижанал'
4454,365,0,'Татал'
4455,5833,0,'Кабардиял'
4456,3641,0,'ЖугьутӀал'
4457,348,0,'Испаниял'
4458,344,0,'Япониял'
4459,359,0,'Эстониял'
4460,371,0,'Таджикал'
4461,333,0,'Туркменал'
4462,357,0,'Финал'
4463,55,14,'Финляндия'
4464,53,14,'Япония'
4465,391,0,'Французал'
4466,54,14,'Франция'
4467,32,0,'Франгал'
4468,365,0,'Полякал'
4469,54,14,'Польша'
4470,250,0,'Румынал'
4471,55,14,'Румыния'
4472,350,0,'Чехал'
4473,62,14,'Чехия'
4474,366,0,'Китаял'
4475,53,14,'Китай'
4476,250,0,'Кореял'
4477,53,14,'Корея'
4478,332,0,'Шведал'
4479,54,14,'Швеция'
4480,469,0,'Югославал'
4481,31,14,'Югославия'
4482,316,0,'Славянал'
4483,61,14,'Славянал'
4484,56,14,'Болгария'
4485,321,0,'ТӀавус'
4486,26,0,'Pavo'
4487,2763,0,'ХъахӀал_къункъраби'
4488,574,0,'Къункъра'
4489,28,2,'Kjgomez'
4490,27,3,'Kjgomez'
4491,327,0,'Лага'
4492,69,14,'ГӀадамасул_лага-черх'
4493,34,14,'Анатомия'
4494,489,0,'БетӀер'
4495,312,0,'Гвангвара'
4496,43,0,'Гъоркьа_хӀетӀе'
4497,369,0,'РекӀекьа_хӀетӀе'
4498,351,0,'Рас_хӀулараб_бакӀ'
4499,304,0,'Мугъзагод'
4500,313,0,'ГьитӀинкилищ'
4501,290,0,'Ччорбал'
4502,22,0,'ТӀом'
4503,299,0,'Хъал'
4504,441,0,'РохокъотӀялъул_ракьа'
4505,290,0,'Мугъ'
4506,327,0,'Огъохъат'
4507,208,0,'Ургьимес'
4508,268,0,'ГӀин'
4509,328,0,'ТӀанкӀ'
4510,283,0,'ЦӀинкир'
4511,269,0,'Гьуърул'
4512,345,0,'ГӀетӀ'
4513,267,0,'РискӀи'
4514,274,0,'МачӀчӀ'
4515,229,0,'Зар'
4516,18,0,'ГӀус'
4517,384,0,'Ца'
4518,562,0,'ГӀадамасул_бер'
4519,287,0,'ТӀелех'
4520,236,0,'Кьенсер'
4521,189,0,'Квер'
4522,327,0,'Килщил_ракьа'
4523,395,0,'Гъванща'
4524,329,0,'Надалде_далараб_рас'
4525,341,0,'Бугьналага'
4526,400,0,'РакӀ'
4527,279,0,'Щекъер'
4528,292,0,'Мукъулукъ'
4529,281,0,'ЦӀил'
4530,268,0,'КӀал'
4531,24,0,'ГьанамагӀ'
4532,326,0,'Пинкь'
4533,287,0,'КъечӀчӀ'
4534,22,0,'СукӀалаби'
4535,331,0,'Рищи'
4536,591,0,'Килищ'
4537,289,0,'РицӀимахӀу'
4538,382,0,'Гьумер'
4539,276,0,'Нилъу'
4540,219,0,'Чехь'
4541,283,0,'Керен'
4542,310,0,'Рачелкъай-1'
4543,271,0,'МацӀ_(лага)'
4544,26,0,'МагӀазукъалал'
4545,26,0,'Къалал'
4546,432,0,'МегӀер'
4547,276,0,'МагӀу'
4548,67,0,'ТаравихIазул_как'
4549,342,0,'Малъ'
4550,279,0,'КӀветӀ'
4551,286,0,'Нодо'
4552,320,0,'ХьабалухъагӀучӀ'
4553,366,0,'Наку'
4554,268,0,'Эгъе'
4555,386,0,'ГӀадалнах'
4556,1205,0,'Би'
4557,377,0,'МагӀазухъе_щекъер_цолъулеб_бакӀ'
4558,265,0,'Да'
4559,283,0,'Ццин'
4560,378,0,'Михъал'
4561,277,0,'Габур'
4562,306,0,'ГӀункӀрукь'
4563,326,0,'ХӀатӀихинкӀ'
4564,272,0,'ТӀул'
4565,290,0,'Нерв'
4566,292,0,'Бидурихь'
4567,286,0,'ТӀонтӀро'
4568,43,0,'Чанагъ'
4569,346,0,'Нилъалзул_хӀама'
4570,294,0,'Гожо'
4571,56,0,'Рачелкъай'
4572,306,0,'Рачелкъай-2'
4573,28,0,'Гъеж'
4574,252,0,'КӀигъеж'
4575,815,0,'Щокърол_цӀил'
4576,22,0,'ЩекӀ'
4577,295,0,'Рихь'
4578,302,0,'Бакь'
4579,303,0,'Къванща'
4580,476,0,'Кванирукъ'
4581,277,0,'ЦӀину'
4582,22,0,'Къаркъала'
4583,344,0,'Черх'
4584,26,0,'МахӀу'
4585,26,0,'Бох'
4586,223,0,'ХӀетӀе'
4587,32,0,'БагӀаржо'
4588,320,0,'Ургьисала'
4589,292,0,'КӀаркьен'
4590,45,0,'ГӀанабазул_ракьа'
4591,400,0,'КӀаркьадул_ракьа'
4592,20,0,'КатӀари'
4593,441,0,'Рас'
4594,283,0,'ХӀацӀу'
4595,295,0,'Мегеж'
4596,314,0,'Резул_пардав'
4597,420,0,'Ясбер'
4598,384,0,'Бер'
4599,266,0,'ЦӀецӀ'
4600,280,0,'Хвенех'
4601,342,0,'Бидул_хӀалтӀи'
4602,314,0,'ЦӀиналзул_бакь'
4603,26,0,'Чи'
4604,26,0,'Инсан'
4605,307,0,'ГӀадан'
4606,1153,0,'Лакълакъ'
4607,30,0,'Ciconiidae'
4608,396,0,'ХъахӀаб_лакълакъ'
4609,45,0,'Ciconia_ciconia'
4610,424,0,'ЧӀегӀераб_лакълакъ'
4611,49,0,'Ciconia_nigra'
4612,40,0,'Oriolus_oriolus'
4613,403,0,'ТӀогьилхӀинчӀ'
4614,266,0,'ХӀинчӀ'
4615,26,0,'Aves'
4616,26,0,'ХIинчI'
4617,299,0,'Гагу'
4618,44,0,'Cuculus_canorus'
4619,38,0,'Struthio_camelus'
4620,323,0,'ВаранихӀинчӀ'
4621,311,0,'Конгони'
4622,28,0,'Alcelaphus_buselaphus'
4623,540,0,'ХъахӀилаб_гну'
4624,39,0,'Connochaetes_taurinus'
4625,39,0,'ХъахӀаб_рачӀ_гну'
4626,369,0,'ЧӀегӀераб_гну'
4627,39,0,'Connochaetes_gnou'
4628,452,0,'Гну'
4629,20,0,'Connochaetes'
4630,426,0,'БагӀараб_бубал'
4631,41,0,'Alcelaphus_caama'
4632,332,0,'Топи_(хӀайван)'
4633,39,0,'Damaliscus_lunatus'
4634,317,0,'Хирола'
4635,26,0,'Beatragus_hunteri'
4636,340,0,'Импала'
4637,26,0,'Aepyceros_melampus'
4638,429,0,'Пуку'
4639,22,0,'Kobus_vardonii'
4640,320,0,'Личи_(хӀайван)'
4641,39,0,'Kobus_leche'
4642,434,0,'Коб'
4643,20,0,'Kobus_kob'
4644,356,0,'Северияб_грисбок'
4645,45,0,'Raphicerus_sharpei'
4646,352,0,'Югалъулаб_грисбок'
4647,47,0,'Raphicerus_melanotis'
4648,413,0,'Стенбок'
4649,753,0,'Ориби'
4650,28,0,'Raphicerus_campestris'
4651,24,0,'Ourebia_ourebi'
4652,296,0,'Суни'
4653,22,0,'Neotragus_moschatus'
4654,455,0,'Дикдик'
4655,26,0,'Madoqua'
4656,222,0,'Бейра_(хӀайван)'
4657,41,0,'Dorcatragus_megalotis'
4658,294,0,'Сайга'
4659,24,0,'Saiga_tatarica'
4660,325,0,'Дзерен'
4661,26,0,'Procapra_gutturosa'
4662,330,0,'Спрингбок'
4663,32,0,'Antidorcas_marsupialis'
4664,329,0,'Жайран'
4665,26,0,'Gazella_subgutturosa'
4666,317,0,'Геренук'
4667,28,0,'Litocranius_walleri'
4668,228,0,'Дибатаг'
4669,457,0,'Гарна'
4670,24,0,'Antilope_cervicapra'
4671,28,0,'Ammodorcas_clarkei'
4672,313,0,'Аддакс'
4673,26,0,'Addax_nasomaculatus'
4674,363,0,'ГӀарабистаналъул_орикс'
4675,57,0,'Oryx_leucoryx'
4676,328,0,'Орикс'
4677,24,0,'Oryx_gazella'
4678,471,0,'ЧӀегӀераб_антилопа'
4679,49,0,'Hippotragus_niger'
4680,365,0,'БакътӀерхьул_канна'
4681,49,0,'Taurotragus_derbianus'
4682,307,0,'Канна_(хӀайван)'
4683,41,0,'Taurotragus_oryx'
4684,345,0,'Ситатунга'
4685,32,0,'Tragelaphus_spekeii'
4686,647,0,'ГьитӀинаб_куду'
4687,41,0,'Tragelaphus_imberbis'
4688,417,0,'Бушбок'
4689,26,0,'Tragelaphus_scriptus'
4690,806,0,'КӀудияб_куду'
4691,37,0,'Tragelaphus_strepsiceros'
4692,386,0,'Бонго_(хӀайван)'
4693,41,0,'Tragelaphus_eurycerus'
4694,310,0,'Бантенг'
4695,28,0,'Bos_javanicus'
4696,307,0,'Аноа'
4697,22,0,'Bubalus_depressicornis'
4698,289,0,'Гаур'
4699,22,0,'Bos_frontalis'
4700,303,0,'Горал'
4701,24,0,'Naemorhedus_goral'
4702,212,0,'Купрей'
4703,26,0,'Bos_sauveli'
4704,293,0,'Нахур'
4705,24,0,'Pseudois_nayaur'
4706,314,0,'Оронго'
4707,26,0,'Pantholops_hodgsonii'
4708,339,0,'Псевдоорикс'
4709,36,0,'Pseudoryx_nghetinhensis'
4710,313,0,'Такин'
4711,24,0,'Budorcas_taxicolor'
4712,303,0,'Тамарау'
4713,28,0,'Bubalus_mindorensis'
4714,388,0,'Гамущ'
4715,24,0,'Bubalus_bubalis'
4716,339,0,'Африкаялъул_гамущ'
4717,47,0,'Syncerus_caffer'
4718,308,0,'Чинкара'
4719,28,0,'Gazella_bennettii'
4720,367,0,'Як'
4721,18,0,'Bos_grunniens'
4722,77,14,'Рукъалъул_хӀайванал'
4723,590,0,'Чахъу'
4724,24,0,'Ovis_aries'
4725,46,0,'Куй'
4726,544,0,'Варани'
4727,26,0,'Camelus'
4728,416,0,'Кето'
4729,22,0,'Felis_catus'
4730,410,0,'Болъон'
4731,26,0,'Sus_scrofa_domesticus'
4732,294,0,'Хъабан'
4733,26,0,'Бихьин_болъон'
4734,26,0,'Sus_scrofa'
4735,589,0,'Гьой'
4736,22,0,'Canis_lupus_familiaris'
4737,455,0,'ГӀака'
4738,24,0,'Bos_taurus_taurus'
4739,369,0,'ХӀама'
4740,24,0,'Equus_asinus_asinus'
4741,434,0,'ЦӀцӀе'
4742,24,0,'ДегӀен'
4743,24,0,'Capra_aegagrus_hircus'
4744,821,0,'Чу'
4745,18,0,'Equus_ferus_caballus'
4746,39,14,'Маймалакал'
4747,65,14,'Приматал'
4748,381,0,'Бакьуч'
4749,26,0,'Meles_meles'
4750,704,0,'Цакьу'
4751,24,0,'Martes'
4752,397,0,'Америкаялъул_цакьу'
4753,49,0,'Martes_americana'
4754,386,0,'Япониялъул_цакьу'
4755,45,0,'Martes_melampus'
4756,350,0,'Харза'
4757,24,0,'Martes_flavigula'
4758,927,0,'Гвангва'
4759,28,0,'Sciuridae'
4760,3129,0,'БацӀ'
4761,22,0,'Canis_lupus'
4762,304,0,'Хундуз'
4763,26,0,'Castor_fiber'
4764,360,0,'Канадаялъул_хундуз'
4765,49,0,'Castor_canadensis'
4766,531,0,'ГӀужрукъ'
4767,30,0,'Erinaceidae'
4768,286,0,'ГӀанкӀ'
4769,26,0,'Lepus'
4770,299,0,'Бис'
4771,20,0,'Capra_cylindricornis'
4772,38,0,'Talpidae'
4773,332,0,'БецагӀункӀкӀ'
4774,20,0,'Elephantidae'
4775,474,0,'Пил'
4776,349,0,'Африкаялъул_пил'
4777,43,0,'Loxodonta_africana'
4778,362,0,'Азиялъул_пил'
4779,24,0,'Dama_dama'
4780,287,0,'Пинта'
4781,28,0,'Cervidae'
4782,470,0,'РитӀучӀ'
4783,45,0,'Rattus'
4784,338,0,'КӀудияб_гӀункӀкӀ'
4785,72,0,'Rattus_exulans'
4786,390,0,'Полинезиялъул_кӀудияб_гӀункӀкӀ'
4787,30,0,'Mus'
4788,443,0,'ГӀункӀкӀ'
4789,440,0,'ВахӀшияб_хӀайванал'
4790,66,14,'ВахӀшиял_хӀайванал'
4791,49,0,'ВахӀшияб_хӀайван'
4792,49,0,'Carnivora'
4793,32,0,'Citellus'
4794,32,0,'Spermophilus'
4795,344,0,'ГӀанхвара'
4796,26,0,'ГӀангур'
4797,26,0,'Canis_aureus'
4798,462,0,'Чакъал'
4799,20,0,'Vulpes_vulpes'
4800,371,0,'Цер'
4801,491,0,'НухрагӀункӀкӀ'
4802,62,0,'Mustela_lutreola'
4803,65,0,'Neovison_vison'
4804,455,0,'Америкаялъул_нухрагӀункӀкӀ'
4805,87,0,'Америкааялъул_нухрагӀункӀкӀ'
4806,30,0,'Panthera_leo'
4807,498,0,'ГъалбацӀ'
4808,26,0,'Lynx'
4809,973,0,'ЦӀиркъ'
4810,931,0,'Евразиялъул_цӀиркъ'
4811,49,0,'Lynx_lynx'
4812,486,0,'Канадалъул_цӀиркъ'
4813,47,0,'Lynx_canadensis'
4814,367,0,'Испаниялъул_цӀиркъ'
4815,49,0,'Lynx_pardinus'
4816,1043,0,'БагӀараб_цӀиркъ'
4817,43,0,'Lynx_rufus'
4818,18,0,'Ursidae'
4819,1132,0,'Ци'
4822,227,0,'Панда'
4823,521,0,'КӀудияб_панда'
4824,39,0,'Ailuropoda_melanoleuca'
4825,43,0,'БагӀараб_панда'
4826,43,0,'Ailurus_fulgens'
4827,610,0,'ГьитӀинаб_панда'
4828,33,0,'Ursus_maritimus'
4829,508,0,'ХъахӀаб_ци'
4830,22,0,'Pudu'
4831,376,0,'Пуду'
4832,26,0,'Mazama'
4833,504,0,'Мазама'
4834,828,0,'Гъаргъадан'
4835,34,0,'Носорог'
4836,56,0,'Rhinocerotidae'
4837,53,0,'Diceros_bicornis'
4838,387,0,'ЧӀегӀераб_гъаргъадан'
4839,49,0,'Ceratotherium_simum'
4840,750,0,'ХъахӀаб_гъаргъадан'
4841,344,0,'Динго'
4842,24,0,'Canis_lupus_dingo'
4843,24,0,'Felis_manul'
4844,24,0,'Otocolobus_manul'
4845,390,0,'Манул'
4846,26,0,'Acinonyx_jubatus'
4847,261,0,'Гепард'
4848,22,0,'Puma_concolor'
4849,548,0,'Пума'
4850,391,0,'Puma_yagouaroundi'
4851,30,0,'Leopardus_colocolo'
4852,521,0,'Колоколо'
4853,26,0,'Leopardus_guigna'
4854,518,0,'Кодкод'
4855,26,0,'Leopardus_pardalis'
4856,1096,0,'Оцелот'
4857,28,0,'Leopardus_tigrinus'
4858,880,0,'Онцилла'
4859,1344,0,'Маргай'
4860,48,0,'Leopardus_wiedii'
4861,24,0,'Uncia_uncia'
4862,364,0,'Ирбис'
4863,26,0,'Arctonyx_collaris'
4864,397,0,'Теледу'
4865,24,0,'Eira_barbara'
4866,1257,0,'Тайра'
4867,26,0,'Galictis'
4868,491,0,'Гризон'
4869,41,0,'Galictis_vittata'
4870,378,0,'КӀудияб_гризон'
4871,45,0,'Galictis_cuja'
4872,372,0,'ГьитӀинаб_гризон'
4873,28,0,'Gulo_gulo'
4874,377,0,'Рожамак'
4875,28,0,'Herpestidae'
4876,1995,0,'Мангуст'
4877,24,0,'Canis_latrans'
4878,916,0,'Койот'
4879,30,0,'Manidae'
4880,30,0,'Manis'
4881,296,0,'Панголин'
4882,24,0,'Phascolarctos_cinereus'
4883,437,0,'Коала'
4884,26,0,'Vombatidae'
4885,574,0,'Вомбат'
4886,28,0,'Passer_domesticus'
4887,450,0,'Къадако'
4888,43,0,'Corvus_corone'
4889,415,0,'ЧӀегӀераб_гъеду'
4890,24,0,'Corvus_cornix'
4891,387,0,'Гъеду'
4892,34,0,'Corvus_frugilegus'
4893,315,0,'ЦӀумагъеду'
4894,22,0,'Anser'
4895,283,0,'Хъаз'
4896,28,0,'Coturnix_coturnix'
4897,375,0,'ЧӀороло'
4898,24,0,'Anas'
4899,321,0,'Ордек'
4900,515,0,'ГӀанкӀу'
4901,50,0,'Gallus_gallus_domesticus'
4902,28,0,'ХӀелеко'
4903,26,0,'Leptailurus_serval'
4904,39,0,'Cuon_alpinus'
4905,47,0,'Accipiter_virgatus'
4906,349,0,'ГьитӀинаб_хъергъу'
4907,30,0,'Cygnus'
4908,786,0,'ХӀанкъва'
4909,49,0,'Cygnus_bewickii'
4910,334,0,'ГьитӀинаб_хӀанкъва'
4911,1532,0,'Сервал'
4912,1387,0,'БагӀараб_бацӀ'
4915,70,14,'Бейсболистзаби'
4916,58,14,'Бейсбол'
4917,65,14,'Спорт'
4918,6919,2,'Xic667'
4919,113,2,'Toto_Azéro'
4921,117,2,'KuduIO/common.js'
4922,71,0,'Имам_ГъазимухIамад'
4923,71,0,'ГъазимухӀамад_Имам'
4924,54,14,'Бразилия'
4925,73,0,'ГьаракIуниса_СагIид'
4926,73,0,'ГIаймакиса_Абубакар'
4927,1944,0,'Агъул_мухъ'
4928,66,14,'Агъул_мухъ'
4929,33,0,'Агъул_район'
4930,66,14,'Нугъай_мухъ'
4931,55,0,'Ахтиб_район'
4932,66,14,'Ахтиб_мухъ'
4934,30,0,'ЦIунтIал'
4935,30,0,'Цезал'
4936,30,0,'Дидоял'
4937,59,0,'Дибиросул_район'
4938,5193,0,'Дибирил_мухъ'
4939,37,0,'Болъихъ_район'
4940,2807,0,'Болъихъ_мухъ'
4941,39,0,'Шурагьиб_район'
4942,3270,0,'Шурагьиб_мухъ'
4943,39,0,'Бакълъул_район'
4944,5270,0,'Бакълъул_мухъ'
4945,50,0,'ЧIикIаб'
4946,115,2,'Soenke_Rahn'
4947,70,2,'Alan_ffm'
4948,154,2,'Vago'
4949,152,2,'SebrevBOT'
4955,544,0,'МагIарухъ'
4956,1411,0,'Ставропол_улка'
4957,5602,2,'BiHero'
4958,5,2,'Katarighe'
4959,843,2,'Frigotoni'
4960,3349,10,'Шагьар'
4961,182,2,'RedBot'
4963,273,0,'Чинар_(Дагъистан)'
4964,1208,2,'Hoo_User_Page_Bot'
4967,791,2,'Zemant'
4968,463,2,'Gmeijssen'
4972,196,0,'Палтога'
4973,1993,0,'Википедия'
4974,79,2,'Gzen92'
4975,90,3,'Gzen92'
4976,646,2,'Azariv-WMF'
4977,6568,0,'Мавлид'
4978,51,2,'Jü'
4979,0,10,'Дагъистаналъул_город'
4980,1289,3,'Caypartis'
4981,33,3,'Caypartisbot'
4982,39,2,'Caypartisbot'
4983,8608,0,'Сирия'
4984,10221,0,'Димишкъ'
4985,39,2,'Sönke_Rahn'
4986,42936,0,'СагІудиязул_ГІарабия'
4987,75,10,'СагIудиязул_ГIарабия'
4988,46,0,'Шам'
4989,23,2,'Kwjbot'
4990,2053,10,'Г1адамал'
4993,783,2,'Velocitas'
4994,97,2,'Man77/common.css'
4995,124,2,'Der_Buckesfelder/common.js'
4996,67,2,'AleXXw'
4997,92,3,'Der_Buckesfelder'
4998,118,2,'PeterSymonds/common.js'
4999,97,2,'Micki/common.css'
5000,34,2,'Buckesfelder'
5001,39,3,'Buckesfelder'
5002,124,2,'Buckesfelder/common.js'
5004,20,2,'Addihockey10_(automated)'
5005,28,2,'Daniyar'
5006,0,10,'ТӀасарищарал/doc'
5007,57,2,'Tegel'
5008,39,2,'Waldir'
5009,828,2,'Jagwar'
5010,138,2,'Pablo000'
5012,358,0,'Знуанг'
5013,360,3,'Zois'
5014,145,2,'Zois'
5015,181,2,'Riemogerz'
5016,73,3,'Alvin_Lee'
5017,78,2,'AddihockeyBot'
5018,22,2,'Deu'
5019,9204,2,'Sue_Gardner'
5020,5907,0,'ГІизраиль'
5021,3000,10,'ХIукумат_ll'
5023,609,2,'Snaevar'
5024,4900,0,'Америкалъул_Цолъарал_Штатал'
5025,385,2,'Stefan_Knauf'
5026,56,14,'User_de-N'
5030,9044,10,'Ислам'
5031,198,2,'Morel'
5032,60,3,'HiW-Bot'
5033,60,3,'Hedwig_in_Washington'
5038,204,3,'Addihockey10_(automated)'
5040,110,2,'Nihonjoe'
5042,110,2,'Codeks'
5044,60,2,'Azadagaoglu'
5052,35,3,'Billinghurst'
5053,23,2,'David1010'
5055,295,2,'Mwpnl'
5056,294,3,'Mwpnl'
5057,111,2,'Mwpnl/common.js'
5058,1853,2,'Psubhashish'
5060,137,2,'VasilievVV/common.js'
5062,187,3,'Snowolf'
5063,113,2,'MBisanz/common.js'
5068,1540,0,'Венесуэла'
5069,93,3,'Jan_Luca'
5070,15735,10,'Пачалихъ'
5072,40,2,'Velimir_Ivanovic'
5073,117,3,'Allan_Javier_Aguilar_Castillo'
5076,75,2,'Павлица'
5077,115,2,'Tomtomn00/common.js'
5078,6028,0,'Сунж-хъала'
5079,138,3,'Tomtomn00'
5080,136,2,'Tomtomn00'
5082,37,3,'Bencmq-bot'
5083,106,2,'Bencmq-bot'
5084,490,2,'Thehelpfulone'
5085,495,3,'Thehelpfulone'
5086,119,2,'Pundit'
5087,257,2,'Colourful_Bling'
